date,Cluster,Available Channels,Interference,Elevation,Population,Density,TVWS Range (km),Signal Strength (dBm),Spectrum Utilization (%),Temperature (°C),Humidity (%),Interference Level,Failure Rate (%)
2023-02-01,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,16.608090218352416,61.67009396607526,31.084775642067996,83.43623686376924,Low,3.922349973455541
2023-02-02,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,96.21326391138265,81.01122321262604,24.439165586581893,56.85088961154636,Low,4.5212020463205995
2023-02-02,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,51.963434414741975,77.17168813795294,16.279518595622864,41.21333646660896,Medium,0.5798059165340614
2023-02-02,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,38.9820245793383,61.62883138748179,22.790977967138154,67.10161489730862,Low,0.5013624993692095
2023-02-02,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,91.7611333177981,73.96027906431318,34.02651520972839,44.76044173905137,Medium,2.633799717365725
2023-02-03,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,45.35841698767654,99.67981430960535,21.719294969615923,79.24132600396013,High,2.917143968269762
2023-02-03,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,53.50118699121854,83.34908822771781,23.09971396162451,89.20337118684924,High,2.0501906314586247
2023-02-03,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,18.63239263933275,54.60940426556482,31.532207652095515,35.23926156504824,High,4.169156762964556
2023-02-03,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,26.24022104681121,51.05260020010098,27.203382605071297,67.79458915279642,Medium,4.255617105268119
2023-02-04,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,63.29734464904634,55.99347729291253,18.749252893536926,68.25985101588006,Low,1.0312249948564212
2023-02-04,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,25.804645670939053,96.16360908199646,26.85141603862669,81.47654322358451,High,2.6853762723187313
2023-02-04,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,18.210952836832632,66.27619114102498,26.737265963110524,63.57995857549263,Low,3.1362869046298867
2023-02-04,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,54.54340723901572,83.85775420908614,16.660419774400392,68.92835551283392,Low,2.1463511090173646
2023-02-05,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,77.86253716821075,77.11487109215506,23.214229659725376,39.141223624159345,High,2.5485604303097595
2023-02-05,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,74.72753582658815,59.38948024818236,24.70125388178352,62.180860067612535,Low,2.741301316745032
2023-02-05,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,62.85846023753906,77.20491049424642,17.60849638754304,83.99645244627911,High,2.3995624027940905
2023-02-05,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,80.49114511471612,56.29410654671432,28.5557612826916,53.01979535107728,Low,0.7993033125929333
2023-02-06,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,38.67254830024595,73.84882641219855,19.4986514322928,44.80697145640473,High,3.582043149440907
2023-02-06,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,16.24117809275449,64.83682919895847,26.785846823702485,30.754893554984374,High,4.768326621732409
2023-02-06,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,40.82597934918774,73.32676655876288,26.919820221850095,51.20260105071608,High,0.45746556465368854
2023-02-06,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,62.15632204773573,60.32681551415209,20.14289123721528,31.833035416689892,Low,3.349992495258446
2023-02-07,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,89.46100915609819,53.92622612074107,24.73477041948918,83.28084538635477,Medium,4.759668513175838
2023-02-07,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,59.46396300629389,62.988305072349014,22.342719022587808,83.6824827880178,Medium,0.3723619796285865
2023-02-07,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,59.18133069399505,96.88205535658288,29.112596147484023,61.66151934201253,Low,4.877869326954775
2023-02-07,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,48.065386246121555,91.50523273765063,22.679236144414592,72.26900254253988,Low,0.2750672690676209
2023-02-08,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,48.813463010296736,92.489034538553,31.78834634574698,56.71916609287176,High,4.083747447876028
2023-02-08,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,12.471215360898455,80.21493233311764,16.768392292746523,89.10491273757725,Medium,1.9667382616554416
2023-02-08,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,76.21000080299264,61.66735042331648,34.199951975198815,48.88438013200343,Low,3.61762174220859
2023-02-08,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,73.57847166069689,81.32608751211217,27.008649637780813,50.466784492843026,High,3.8821931318276963
2023-02-09,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,63.95395109447374,68.58910524910601,16.418450094156345,77.44461674409797,Low,0.8882195770657815
2023-02-09,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,10.444831418788267,85.16306169818483,15.89697201875497,36.724009238800654,Low,4.862061043739679
2023-02-09,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,71.17764702529038,79.93619775839034,17.33828110953754,49.96325853321808,High,0.368194126111307
2023-02-09,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,24.647362224666665,74.02380344347586,22.925274059150293,50.78561689635538,High,1.1165265782636642
2023-02-10,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,73.47843650239582,61.93709728253942,15.321074272161317,88.5050046989164,High,1.7493404758031306
2023-02-10,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,42.74564254942497,97.7447976584263,31.80807025475368,53.90004940713243,Low,3.065439891683246
2023-02-10,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,42.077983815586805,55.74786735160578,29.14175666319093,88.1272711239264,Medium,0.08149205152277184
2023-02-10,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,39.315929631388926,55.92301599381637,16.917993367875475,42.31785303297278,Medium,3.490771683501536
2023-02-11,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,56.68960848357653,92.5378638721127,19.747656401321336,55.35664208473739,Medium,1.641398373860355
2023-02-11,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,48.618618232935944,56.89124703657025,29.492239263496103,73.6440667797641,High,4.04552655031112
2023-02-11,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,81.56494977281945,78.66028347058236,25.170281298100683,72.1864977284933,Low,0.7692373439880545
2023-02-11,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,48.11595881626618,68.44119945658338,28.984326055828838,39.2292420286727,Medium,0.2766877278564772
2023-02-12,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,48.968702994434956,85.14377838748362,29.297909342024834,76.50252718560334,Medium,0.3812678659511487
2023-02-12,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,36.93745337873,64.64100395073733,24.502442180289208,51.96248467956531,Medium,1.433602296961404
2023-02-12,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,69.75590636087522,98.22431963017291,20.507884444331395,41.74295296242878,Low,2.2927494622159954
2023-02-12,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,73.99525742308624,72.40576750332221,20.432070368212212,52.17982490111953,Medium,4.095355264940501
2023-02-13,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,82.74898359700319,66.5316037702227,16.512993862538718,87.47003905689917,Low,0.1988816750664746
2023-02-13,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,19.44029397984375,67.03244320439032,30.159179255157397,34.12529359411827,Medium,4.5769092342158455
2023-02-13,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,79.35405900234575,85.0021718502904,33.231132660270276,88.72062758155406,High,1.2571144420842246
2023-02-13,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,94.56285969433326,85.86490510174136,24.17317345766632,71.5041114329203,Medium,3.072615905526274
2023-02-14,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,63.08013936458391,92.84283471567592,32.90491558652268,52.89777134205822,Medium,1.0850907897718298
2023-02-14,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,35.84257997852829,84.17167596554864,24.293229902804434,59.059472789292904,Medium,2.7755433569528516
2023-02-14,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,42.25458188887492,82.89852883643334,33.87732284068551,42.949065004668384,Low,2.8663227322626605
2023-02-14,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,38.146574536332196,51.041753632324884,28.472562835709827,31.711982531110937,Low,2.4113383913639748
2023-02-15,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,19.29258543785585,77.95765780053743,17.488442614137142,57.40744856866792,Medium,0.5705648572320959
2023-02-15,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,97.35008075632702,67.98888056653858,17.65145696492738,76.58977174538342,Low,0.29040832778491676
2023-02-15,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,92.21598139463272,52.549089495556615,22.39780874503759,35.189623083040814,High,4.104396426034487
2023-02-15,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,61.005656751579394,81.90244734884295,24.868519707919766,34.1392133069415,High,1.372436766097825
2023-02-16,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,73.87471894277803,81.49291901636877,20.136286275522373,83.05658258544594,Medium,2.7615539739515302
2023-02-16,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,38.719130492425705,59.03986869299756,29.278249659916604,49.51136748622559,Low,3.1235904575936635
2023-02-16,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,39.60656558157648,50.22169016338738,32.073486674573076,44.7078051973824,Medium,0.1371811130667128
2023-02-16,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,31.732653631269493,60.818613339247065,33.07788983439883,43.559447857949735,Medium,1.4638656880158425
2023-02-17,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,78.66687799108861,62.09972846892755,33.03443537423004,47.23464484611348,Low,1.538050204651974
2023-02-17,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,44.40822232773544,75.36077449232366,15.478404826184764,32.42550770686513,High,4.899818694995158
2023-02-17,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,99.26201345209853,82.96271674302794,32.9277316557199,54.933236468420915,High,4.898238969826401
2023-02-17,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,44.38557768574978,87.21082447301657,15.292386059179709,60.47137451514092,Medium,1.8789771903508057
2023-02-18,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,90.70322502518161,59.111370128330954,25.536259004807995,82.88362784576796,Low,1.8541044415742731
2023-02-18,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,22.04212207548889,94.76322432842117,25.136848061321924,57.72949033394437,Low,4.878145468602151
2023-02-18,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,25.797236335549904,61.28175179048386,21.729749475352307,58.213854061999356,Medium,1.8219000604190274
2023-02-18,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,62.41821867137263,57.34672816156534,31.3169764670068,36.2924311663494,Low,2.543654820628311
2023-02-19,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,32.87176988291993,99.88855237763701,23.218942807827503,37.20607368506166,Medium,1.6941291508364227
2023-02-19,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,44.847150607353214,87.77966646946493,21.122973391033693,64.13261543933358,Medium,1.3015462907401112
2023-02-19,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,88.64941374220018,91.64842929437887,30.401428810230662,65.56115375570559,Low,4.866601416950061
2023-02-19,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,96.36248896321332,51.99271455727927,18.542809618527805,70.20304674486185,Low,1.6347221855761218
2023-02-20,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,16.49483787673788,81.64379543210707,24.462652401030297,52.56082283636239,Low,0.6147405220121949
2023-02-20,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,36.42267586618923,74.1634713713131,16.54201420654626,73.6358978881207,Low,2.2220161792947537
2023-02-20,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,17.106069148459238,94.11813606299373,17.31029917909453,38.614591873086056,Low,2.2373600164839242
2023-02-20,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,99.81261702555666,64.14620597827106,22.72365676917247,55.86146099819108,High,2.8839416946139513
2023-02-21,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,50.44953848806137,61.45723327110788,32.73453949411004,45.61378308158078,Medium,0.899408118249409
2023-02-21,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,73.29917786745224,66.63845511174789,28.86522101601408,58.40928003044391,Medium,1.3948750628088475
2023-02-21,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,72.85214315907717,92.96663271567617,19.88557029054401,74.83247383845675,High,2.0407610765697726
2023-02-21,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,98.45212662003749,87.92973722245317,25.652067526323933,52.168991707026635,Low,2.4151126829319955
2023-02-22,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,79.66260308382846,57.14390796371245,26.590269766737585,42.985036047543964,High,4.448084532189127
2023-02-22,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,78.54167936758729,79.64122898832267,25.08169411890991,59.37088635829048,Low,0.8767487129394519
2023-02-22,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,40.98624469439267,77.8682863200174,27.144906273783242,79.36510681625933,High,4.998324126967782
2023-02-22,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,14.472231425747905,69.71620056666292,15.8860022869377,87.86254870651983,Medium,3.8988306593951214
2023-02-23,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,38.78540853086737,93.80892704295908,28.25987703184809,67.71562712884261,Low,3.76954048820365
2023-02-23,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,18.705435506214556,85.81726960298546,22.316276687303,45.2292303111442,Medium,2.4865261522866997
2023-02-23,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,95.84299425400047,87.22872934635662,22.211656293581335,78.87681578071843,Low,4.8544283347268955
2023-02-23,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,25.228092999384444,69.71691963726188,23.231310521133047,55.08441013384821,Medium,4.20008211584063
2023-02-24,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,82.25791832860074,94.4167634404804,33.89087463476321,87.89915221037046,High,2.776166783412362
2023-02-24,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,48.035064756924605,55.540518218393316,33.62653093456895,78.68841423233475,Medium,1.8928574675624583
2023-02-24,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,26.841737702544357,80.5546117330554,17.767054152104084,66.14317858239161,High,2.1461969439644775
2023-02-24,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,76.9127171722191,81.14875280804277,32.14139071349038,43.35902737800784,High,0.22653383941297123
2023-02-25,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,26.465799865039983,89.88473692781722,19.71854678002007,81.6168511533009,Medium,2.269705534050099
2023-02-25,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,58.285734545310476,85.85084589371519,31.07040377696745,63.414791831163136,High,1.3371951904619823
2023-02-25,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,97.81991763786048,74.23580541328543,18.490968040783038,55.819051777562834,Medium,3.7830317179923982
2023-02-25,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,24.059520096389353,64.24910842946744,24.878179683316795,55.182276542562214,High,2.7766345747024586
2023-02-26,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,23.47611585894689,65.41961993581435,30.893870875737726,78.21565373902291,Medium,3.6194030240256936
2023-02-26,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,76.35702594210916,50.11742792999723,26.831485412388883,37.220294792371675,Medium,0.2852813573038654
2023-02-26,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,45.079656498620686,81.6274493353391,22.39212679203119,84.48811086364847,Low,1.1797167312157615
2023-02-26,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,13.960783300108169,72.27661927812021,19.549643821870077,87.26856244100662,Medium,3.1609756879071367
2023-02-27,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,73.85700397912495,99.36657404279607,34.66195546899407,65.26748026883857,High,0.6017296660521411
2023-02-27,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,54.307211293896515,52.49209404891957,23.57065602823855,79.23884358145358,Medium,4.459267352206407
2023-02-27,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,29.160756517765794,95.37524888963583,32.148827176244225,76.8029427085093,Medium,0.15789934271224382
2023-02-27,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,25.280177070558608,95.86415269293947,32.50112605590273,44.029831450574186,Medium,3.2253634748319318
2023-02-28,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,64.42689306162475,84.87688017556121,30.537230956651765,56.22738468386138,Low,3.6745288808629804
2023-02-28,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,68.59646975217221,78.51827831775479,16.412071931790702,65.47895009358206,High,2.2734327140663027
2023-02-28,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,75.09532172706237,96.19153564378571,27.856020253558327,30.38867202430871,Low,1.4850735165936069
2023-02-28,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,31.385917452389307,89.90546636020522,33.501463608538685,83.95998471597972,High,0.9683540508685634
2023-03-01,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,31.45904123715268,75.67293988197454,22.89449442240584,56.75888913214591,Medium,2.066893102431246
2023-03-01,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,51.964300750805,94.00012020861152,15.260697374615503,33.80886244437858,Medium,1.057902660941702
2023-03-01,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,70.75172851382987,99.10928575622367,15.428321509014483,59.7552406115737,Medium,3.882521051426682
2023-03-01,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,19.967734748370994,99.56077815398623,24.914675388972213,50.68525368925019,High,1.6667592128047564
2023-03-02,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,93.13691589234091,92.58792492014571,19.496272482634204,66.88565345105795,Medium,4.05430538841025
2023-03-02,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,63.48647210424842,57.62140919773904,17.97735622444806,59.37104235581743,Low,3.2047547775404603
2023-03-02,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,19.577964404429647,91.27978565389937,20.059659396035663,57.899600258602064,High,0.3093237740129068
2023-03-02,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,86.01472563089843,74.16913982654312,33.57549993332949,50.76183493907389,Low,3.997447444525079
2023-03-03,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,97.73116665651754,89.24344125582617,15.215764501427287,63.66957694884142,Low,0.5999700123462731
2023-03-03,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,39.27232321814147,76.18634643246456,33.04638521961738,80.7248590561386,Low,0.019242167831631244
2023-03-03,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,26.155657300456834,93.33366279356338,30.541589477970597,48.90899728617431,Medium,3.5358075585793576
2023-03-03,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,15.717647390381316,59.89292116991167,33.57843610035607,31.674544044651046,High,0.7250768411704756
2023-03-04,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,64.01070546480315,61.076673013196,25.896016509903088,86.21941475291908,Low,3.154088151895049
2023-03-04,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,37.1379873072641,74.72643544259198,27.174250306809675,52.84873233236904,Medium,2.711145966716469
2023-03-04,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,71.15119623039652,93.10127124484156,31.80796686615331,57.341394853157055,Medium,2.066515086185418
2023-03-04,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,75.63898267953974,64.23646927766335,27.69722275708349,88.3635780890683,Medium,2.063369384512951
2023-03-05,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,64.67319473955084,58.82633410552675,32.9573446612416,43.78513507041322,High,2.642855112410187
2023-03-05,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,77.40485651307604,87.71611729512345,15.191694039955362,36.98985238902371,High,0.9566218656095783
2023-03-05,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,48.97265967990394,59.32956333612569,26.463596426166145,58.600317368847854,Medium,1.8824172208541747
2023-03-05,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,29.454876506589727,91.3918192879813,22.746503942823505,58.16497169840129,Low,0.8570663749528069
2023-03-06,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,62.44944865229992,92.6820124335944,16.4176239954918,56.448256365395935,High,0.2626571976047698
2023-03-06,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,45.02207993919389,56.0035834735966,21.239423350193476,86.96820883322307,Medium,4.544393268061676
2023-03-06,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,68.87432892563496,69.41101373394079,24.323009713829038,43.579888837841935,High,0.88971535879951
2023-03-06,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,78.67984306014432,96.75633087838513,26.458448532835614,71.09605634310665,Medium,2.665619366543024
2023-03-07,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,73.54045082619032,61.375303811006,23.287176459039834,75.66316824378359,High,2.125018915107772
2023-03-07,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,76.2861539794674,94.3830322996669,27.5656158210032,58.64376311272018,Medium,3.8130799058485967
2023-03-07,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,73.764163532482,72.85147977960911,25.12941828159722,45.41375018762605,Low,4.377459174493667
2023-03-07,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,92.60841150398606,88.1529588650958,20.390366884172163,81.2751349154507,High,4.551494654000842
2023-03-08,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,23.6098477372461,94.94089581615559,29.308373544586125,45.969455170005176,High,0.23522005028496665
2023-03-08,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,35.81230489250882,69.47391915614483,19.777335513472693,69.65841977277378,Medium,1.2135622902375471
2023-03-08,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,84.22047637720159,54.98379870213279,28.530003866150516,86.71578504611519,Medium,3.864319958517412
2023-03-08,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,57.227874192215054,76.59442909741851,17.752589138861183,64.44982768159944,Medium,2.915092808275392
2023-03-09,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,11.191910734885436,98.23479336006491,24.958567285241934,55.82776979471605,High,1.0967690710094697
2023-03-09,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,12.595295912436228,62.82647914127652,21.29552154121931,62.76562286926619,High,2.8759015267167216
